LENGTH,STRASS_ID,RICHTPLANT,STRADATNAM,UNTERHALT,EIGENTUM,STRASSTYP,UREG_TEXT,JAHR,SHAPE.LEN
180.25205452,4944,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,180.252079930083
122.02463777,4957,23,382,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,122.02468872538701
265.47640983,5085,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,265.476410348744
131.03611521,5064,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,131.03618008062202
182.77080393,5057,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,182.770833220045
58.56445391,5060,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,58.564503281227495
311.34219552,5031,30,30063,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,311.342198389896
127.33771903,5136,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,127.33775641775901
84.84565278,5147,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,84.8456287116879
116.29653099,5135,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,116.29653988648201
187.94689751,5137,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,187.94687947606698
137.88894564,5688,30,30068,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,137.888961588467
86.44549444,5234,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,86.4454944343544
191.65902672,5180,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,191.65902501116202
79.72761175,5167,30,30094,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,79.7276118129582
171.28046617,5231,30,30068,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,171.280502898293
247.81707072,5156,30,30062,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,247.817124226576
74.60949675,5230,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,74.60952927401429
364.83707573,4441,30,30049,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,364.83705407968
299.55151007,5160,30,30062,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,299.551454527365
193.21139616,5118,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,193.21139488024502
242.02708348,5115,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,242.02704829623403
437.88400136,5117,23,1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,437.88393992050504
177.04290692,430,23,30009.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,177.042975269336
18.42669737,5111,23,30009.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,18.426667005053197
167.20939715,5109,30,30100,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,167.209387605144
9.94191648,4590,23,1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,9.94180559748509
267.56159537,408,23,30010,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,267.561587055247
92.13603251,4607,30,30048,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,92.13604229142129
85.7184005,5125,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,85.7184001098132
451.81806622,5106,23,30009,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,451.817999914957
135.64626803,5093,30,30050.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,135.646338717748
229.11270151,4586,23,30022.2,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,229.112682645509
823.36091189,4569,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,823.360928685984
313.92892744,5104,23,30009,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,313.92895216939297
100.60884162,4443,30,30049.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,100.60878728643
82.66905426,215,23,30022.4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,82.66904836947609
124.96198474,4449,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,124.96201275038
134.16827293,4437,30,30047,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,134.16828190003002
17.64995261,4434,30,30047,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,17.6499780243489
249.80883967,4433,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,249.808838264628
640.532509,218,23,1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,640.532473305515
210.90167887,4670,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,210.90172237016301
671.56192003,4639,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,671.561887180188
258.74689829,4643,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,258.746872394806
447.20345748,4673,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,447.20346241952603
304.8991807,4698,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,304.89915132814303
310.20491536,4695,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,310.204913080155
504.66921022,4684,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,504.66920652170705
701.88785297,146,30,594,UB1,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,I,05_12_2017,701.887794910751
241.37769552,4213,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,241.377715874687
114.15147157,5196,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,114.151524964638
165.07211386,5202,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,165.072075111331
194.40487455,4387,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,194.404922200669
162.84908118,4383,23,17.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,162.849058722654
75.01366073,4164,23,347.3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,75.01360157105009
93.87304261,4163,23,347.3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,93.8730837475196
203.53792517,4390,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,203.537920407267
101.37835936,4165,23,347,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,101.378356480169
230.8808147,4190,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,230.88079459940403
127.99418339,4182,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,127.994199162189
39.16586261,442,30,30056,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,39.1658278646067
161.55437796,439,23,347,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,161.554308509602
367.42643695,4176,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,367.426368246619
220.42256593,4192,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,220.422615550511
128.85795498,4184,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,128.857911788743
230.05673345,4195,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,230.056726885839
73.33268278,4354,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,73.33268277773558
41.6745369,4171,30,30057,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,41.674567126532395
136.17800619,4175,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,136.178047703512
74.47373738,4371,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,74.4737628178542
126.32917059,4208,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,126.32910432301901
38.63052006,4378,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,38.630493198104304
216.62220729,4377,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,216.62223900253503
66.81900604,4160,23,347,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,66.8190129989801
74.38077055,4379,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,74.38076650155759
473.81483246,4217,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,473.81480926465605
151.155932,4374,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,151.15592511365801
319.90494548,4232,30,30058,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,319.904902930451
158.54873888,4406,30,30063,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,158.548744620901
215.20981917,4438,30,30047.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,215.209805745854
62.34699071,4409,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,62.3469971121707
446.72230361,4417,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,446.722351816446
83.73066973,4395,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,83.7307076415687
500.9425546,4421,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,500.94255019573006
230.11570281,4397,30,30064.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,230.11572187659502
166.73955521,4400,30,30051,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,166.73952529100202
160.62435269,4341,30,30056,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,160.624393336568
259.76931808,4303,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,259.76938333747
269.30010097,4332,23,17,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,269.300115448517
166.43739925,4302,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,166.43732947637002
169.4833836,4300,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,169.48334889194803
154.08841613,4456,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,154.088407961826
346.34880377,4457,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,346.348773949983
501.34611674,4455,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,501.34613581234106
116.75011858,4323,30,30052,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,116.750185190688
270.2596596,4471,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,270.25960021683704
103.73303217,4322,30,30052,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,103.733022990078
185.10971371,4419,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,185.109656682344
139.32305081,374,23,30012.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,139.322937621312
319.33399395,4451,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,319.334014086786
58.92122712,4523,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,58.9211976770962
326.97753777,4547,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,326.97750984547105
230.2985205,4520,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,230.298451317828
106.87054762,283,30,4,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,106.87061750867402
42.13949125,970,12,16130,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,42.139531070203006
39.14442437,1487,23,30012.8,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,39.144409331639594
259.84893403,4496,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,259.84893378816
160.66239966,373,23,30012.3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,160.662394439964
73.6558501,4499,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,73.6558865948179
356.77469969,4498,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,356.77478320129
464.1088298,4497,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,464.108785532821
440.46810207,4757,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,440.468124894218
378.88626617,681,10,10012,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,378.886251433227
1022.08205214,4761,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1022.0821280544701
331.5422435,4742,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,331.54224668443703
197.73805128,4689,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,197.738046605932
158.26624609,4687,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,158.266232633
320.37765543,4729,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,320.37761902345505
386.59798276,4718,23,30037,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,386.59790811355106
606.14440156,4685,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,606.1444389262
166.91080281,4726,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,166.910797369572
29.9995162,5697,23,356,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,29.9994876226245
598.29842723,7431,23,356.1,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,598.298368242794
593.17654691,5698,23,356,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,593.17658933114
285.12335831,1972,1, ,unbekannt,unbekannt,Gemeindestrassen,,05_12_2017,285.123422603929
800.83950426,5692,23,589,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,800.839528397787
119.27767756,1222,23,348,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,119.27774622698601
293.74738548,4240,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,293.747380575666
182.77425532,4233,30,30058.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,182.774264906497
185.06633171,435,23,347,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,185.066378182638
38.65060212,4320,30,30090.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,38.650567727310694
123.12763258,4265,30,30090,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,123.12758016463302
535.24510888,4463,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,535.245111431416
182.57046987,4765,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,182.570448613613
133.00070686,840,12,16077,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,133.000702949804
122.22129316,1499,23,30041.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,122.221301328022
301.64635566,839,12,16077,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,301.646288650222
294.58900361,349,23,351,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,294.588980276147
17.53082207,5968,23,K-001,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,17.530809027054197
224.24603327,4781,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,224.24605393826502
210.45419893,1155,12,16302,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,210.454193785774
95.02522042,2765,23,356,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,95.02524125438349
1013.46463065,1682,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,1013.46457579848
249.72717101,605,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,249.72721909849602
678.32364069,2745,23,351,UB1,Kanton,Hauptverkehrsstrassen (HVS) Kanton,I,05_12_2017,678.3236416951421
379.88341578,5545,12,16427,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,379.883460627694
240.89347375,4900,30,30089,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,240.89346639381
345.7379297,4894,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,345.737922287834
234.83059181,1197,12,16119,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,234.830636121358
159.4779727,4832,30,30023.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,159.47790515896202
623.37419233,4790,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,623.374149087678
160.12530049,7456,23,295.5,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,160.125286743834
156.70066969,961,12,16125,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,156.70066704521
1258.91530408,4616,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1258.9152914583801
206.8522631,1419,12,16000,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,206.85223290781002
53.32605812,1219,12,16038,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,53.326025936727895
763.10415186,5003,30,30095,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,763.104175304885
856.43712488,5011,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,856.437137595683
248.61004605,25016,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,248.61004119282302
274.99258915,5009,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,274.992512610236
410.44459459,4921,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,410.44463826111
336.73485837,4882,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,336.734858363743
604.15521128,4909,30,30023,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,604.155217118085
36.74427719,237,30,30074,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,36.7443491083048
162.4344649,4873,23,30024.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,162.434444862069
260.02167777,4935,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,260.02166671235204
348.92016112,4929,30,30075,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,348.920157386371
125.04545198,4966,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,125.045521401447
258.97406569,4974,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,258.974015080102
204.32950169,4946,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,204.32956190213199
72.23896652,1215,23,30013.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,72.23901641943229
187.21867846,414,23,30014,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,187.218674372614
490.63892558,4869,23,30071,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,490.63894214336705
954.93955062,4579,30,30032.1,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,954.9395550628401
696.01250217,4809,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,696.01249085936
361.31613159,412,23,1.2,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,361.316163145873
976.07965749,4810,40,,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,976.079665259226
169.75026368,7447,23,3.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,169.75034816721302
794.21966341,1674,10,10010,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,794.219607718992
753.20361249,1678,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,753.203571945016
96.69752144,4707,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,96.6975047868507
328.26925835,4710,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,328.26925966021804
47.11673863,824,12,16043,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,47.116733992074295
754.82098316,1679,10,10101,Werkhof Urdorf,Nationalstrasse,Hochleistungsstrassen (HLS) Bund richtungsgetrennt,GE VII,05_12_2017,754.821030386043
691.89112278,3351,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,691.8911409024661
80.1280944,7030,12,16161,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,80.12809440624989
281.15260124,7020,23,4.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,281.152588459642
193.80166978,7016,12,16493,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,193.801614915755
91.0863338,7042,12,16493,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,91.08638249255101
13.60416919,7051,12,16491,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,13.6042152533691
126.01657213,986,12,16175,Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,05_12_2017,126.01651323796101
394.65559338,5284,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,394.65559070641604
1045.59573669,5283,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,1045.5957373850201
85.99652922,4992,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,85.9965380458445
94.4975541,1417,23,4,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,94.49762063273201
241.38922044,5021,30,30078,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,241.38918709109902
174.06446239,5272,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,174.064458399821
92.06176686,233,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,92.06175092653518
320.39678162,5192,30,30062,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,320.396813520103
108.13071118,5223,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,108.130750283358
126.50886461,5218,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,126.50880263034001
165.22229201,5224,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,165.22229746738603
288.6434881,5259,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,288.643531411761
108.04176776,5256,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,108.041780986353
119.20116668,5257,23,30018,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,119.201144029195
73.79394518,5239,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,73.79387799438379
152.68350321,5217,23,30012,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,152.683513337627
100.72101434,5241,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,100.721081560913
165.96440553,5235,30,30068,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,165.964467056365
75.46909461,4960,23,382.1,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,75.46903447545549
53.66852909,5026,40,,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,53.668459291104696
147.67302748,4951,23,3,Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,05_12_2017,147.673059084335
173.08612997,4955,40,,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,173.086161641191
138.38377628,4953,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,138.383776280964
57.0906308,5049,30,30067,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,57.0905962253679
149.32155303,5074,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,149.321517765851
84.14658679,5050,30,30067,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,84.14662231509469
68.24950484,5068,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,68.249504828554
114.04785397,5071,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,114.047882902446
176.54304358,5024,30,30066,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,176.543054226553
103.98024977,5690,40, ,Gemeinde,Gemeinde,Gemeindestrassen,,05_12_2017,103.980247751171
92.93371406,5099,30,30050,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,92.9336886849291
183.86945168,5685,30,30062,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,183.869390325082
79.90248477,5687,30,30062,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,79.9024845005462
78.04330507,5091,30,30050.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,78.04330506609779
115.01084852,5189,30,30096,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,115.010893341376
95.514467,5092,30,30050.2,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,95.514398177971
399.58288327,5053,30,30065,Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,05_12_2017,399.582916377125
