,East,North
124,8.51493926764632,47.3667914965366
125,8.51472662663415,47.3666697230348
126,8.51489900540357,47.3665324613724
127,8.51525718827949,47.3660555027249
128,8.51523233663096,47.3660390754132
129,8.51596783345342,47.3653396461822
130,8.51619950093843,47.3650161878998
131,8.51626987425218,47.3650321902618
132,8.51638923862954,47.3648716197605
133,8.51632580639769,47.3648531689933
134,8.5164412775309,47.3646735920609
135,8.51674768580365,47.364408937824
136,8.51689597600823,47.364467047237
137,8.51734291966597,47.3638774072795
138,8.51751850871898,47.3638995592214
139,8.51751588844542,47.3641161595544
140,8.517542184627,47.3642039762624
141,8.51759247877037,47.3642653839319
142,8.51767778426924,47.3643264644689
143,8.51816806182635,47.3644932400109
144,8.51841845015666,47.3645765779278
145,8.5184862928539,47.3646401958574
146,8.5185155202799,47.3646994253885
147,8.51851471168792,47.3648327138507
148,8.51850086197418,47.3653588157699
149,8.5185025005718,47.3654397116642
150,8.51851785505918,47.3655062130316
151,8.51855456726362,47.3655891646815
152,8.51886920376066,47.3660764929014
153,8.51894123198293,47.3661733983699
154,8.51894224453419,47.3662233658457
155,8.51893313252479,47.3662924707146
156,8.51881340028416,47.3664340135652
157,8.5184390348059,47.3669753869634
158,8.51796019155247,47.3676322073495
159,8.51727514929311,47.3683166684283
160,8.51720241876859,47.3683578076912
161,8.51712199818582,47.3683657007816
162,8.51701842792092,47.3686141775985
163,8.5169792510253,47.3687549662071
164,8.51691754667286,47.3688221781342
165,8.51678844232048,47.368847184436
166,8.51641204588935,47.3689435179799
167,8.51633200920435,47.3689704495942
168,8.5158731522844,47.3693198278161
169,8.51467640669651,47.3702544126334
170,8.51438487851455,47.3702166681459
171,8.51350514749148,47.3695013543419
