"ObjectID","Datum","Standort","Velo_in","Velo_out","Fuss_in","Fuss_out"
1423,2009-12-24T18:00:00,"ECO09022739",0,1,,
1424,2009-12-24T18:15:00,"ECO09022739",1,1,,
1425,2009-12-24T18:30:00,"ECO09022739",0,2,,
1426,2009-12-24T18:45:00,"ECO09022739",0,0,,
1427,2009-12-24T19:00:00,"ECO09022739",1,0,,
1428,2009-12-24T19:15:00,"ECO09022739",0,2,,
1429,2009-12-24T19:30:00,"ECO09022739",1,1,,
1430,2009-12-24T19:45:00,"ECO09022739",0,0,,
1431,2009-12-24T20:00:00,"ECO09022739",1,0,,
1432,2009-12-24T20:15:00,"ECO09022739",0,0,,
1433,2009-12-24T20:30:00,"ECO09022739",1,0,,
1434,2009-12-24T20:45:00,"ECO09022739",0,0,,
1435,2009-12-24T21:00:00,"ECO09022739",1,0,,
1436,2009-12-24T21:15:00,"ECO09022739",1,0,,
1437,2009-12-24T21:30:00,"ECO09022739",0,0,,
1438,2009-12-24T21:45:00,"ECO09022739",0,0,,
1439,2009-12-24T22:00:00,"ECO09022739",0,0,,
1440,2009-12-24T22:15:00,"ECO09022739",0,0,,
1441,2009-12-24T22:30:00,"ECO09022739",2,0,,
1442,2009-12-24T22:45:00,"ECO09022739",0,0,,
1443,2009-12-24T23:00:00,"ECO09022739",0,0,,
1444,2009-12-24T23:15:00,"ECO09022739",0,1,,
1445,2009-12-24T23:30:00,"ECO09022739",0,0,,
1446,2009-12-24T23:45:00,"ECO09022739",0,0,,
1447,2009-12-25T00:00:00,"ECO09022739",0,0,,
1448,2009-12-25T00:15:00,"ECO09022739",1,0,,
1449,2009-12-25T00:30:00,"ECO09022739",0,0,,
1450,2009-12-25T00:45:00,"ECO09022739",0,1,,
1451,2009-12-25T01:00:00,"ECO09022739",0,1,,
1452,2009-12-25T01:15:00,"ECO09022739",0,0,,
1453,2009-12-25T01:30:00,"ECO09022739",0,0,,
1454,2009-12-25T01:45:00,"ECO09022739",0,0,,
1455,2009-12-25T02:00:00,"ECO09022739",0,0,,
1456,2009-12-25T02:15:00,"ECO09022739",0,0,,
1457,2009-12-25T02:30:00,"ECO09022739",0,1,,
1458,2009-12-25T02:45:00,"ECO09022739",0,0,,
1459,2009-12-25T03:00:00,"ECO09022739",0,1,,
1460,2009-12-25T03:15:00,"ECO09022739",0,0,,
1461,2009-12-25T03:30:00,"ECO09022739",1,0,,
1462,2009-12-25T03:45:00,"ECO09022739",0,0,,
1463,2009-12-25T04:00:00,"ECO09022739",0,0,,
1464,2009-12-25T04:15:00,"ECO09022739",0,0,,
1465,2009-12-25T04:30:00,"ECO09022739",0,0,,
1466,2009-12-25T04:45:00,"ECO09022739",0,0,,
1467,2009-12-25T05:00:00,"ECO09022739",0,0,,
1468,2009-12-25T05:15:00,"ECO09022739",0,0,,
1469,2009-12-25T05:30:00,"ECO09022739",0,0,,
1470,2009-12-25T05:45:00,"ECO09022739",0,0,,
1471,2009-12-25T06:00:00,"ECO09022739",0,0,,
1472,2009-12-25T06:15:00,"ECO09022739",0,0,,
1473,2009-12-25T06:30:00,"ECO09022739",0,0,,
1474,2009-12-25T06:45:00,"ECO09022739",0,0,,
1475,2009-12-25T07:00:00,"ECO09022739",1,0,,
1476,2009-12-25T07:15:00,"ECO09022739",0,0,,
1477,2009-12-25T07:30:00,"ECO09022739",0,0,,
1478,2009-12-25T07:45:00,"ECO09022739",1,0,,
1479,2009-12-25T08:00:00,"ECO09022739",0,0,,
1480,2009-12-25T08:15:00,"ECO09022739",0,0,,
1481,2009-12-25T08:30:00,"ECO09022739",0,0,,
1482,2009-12-25T08:45:00,"ECO09022739",0,0,,
1483,2009-12-25T09:00:00,"ECO09022739",0,0,,
1484,2009-12-25T09:15:00,"ECO09022739",0,0,,
1485,2009-12-25T09:30:00,"ECO09022739",0,0,,
1486,2009-12-25T09:45:00,"ECO09022739",0,0,,
1487,2009-12-25T10:00:00,"ECO09022739",0,0,,
1488,2009-12-25T10:15:00,"ECO09022739",0,0,,
1489,2009-12-25T10:30:00,"ECO09022739",2,0,,
1490,2009-12-25T10:45:00,"ECO09022739",0,0,,
1491,2009-12-25T11:00:00,"ECO09022739",1,0,,
1492,2009-12-25T11:15:00,"ECO09022739",1,0,,
1493,2009-12-25T11:30:00,"ECO09022739",0,0,,
1494,2009-12-25T11:45:00,"ECO09022739",0,0,,
1495,2009-12-25T12:00:00,"ECO09022739",4,0,,
1496,2009-12-25T12:15:00,"ECO09022739",0,1,,
1497,2009-12-25T12:30:00,"ECO09022739",0,0,,
1498,2009-12-25T12:45:00,"ECO09022739",0,0,,
1499,2009-12-25T13:00:00,"ECO09022739",2,0,,
1500,2009-12-25T13:15:00,"ECO09022739",1,0,,
1501,2009-12-25T13:30:00,"ECO09022739",1,0,,
1502,2009-12-25T13:45:00,"ECO09022739",2,1,,
1503,2009-12-25T14:00:00,"ECO09022739",0,0,,
1504,2009-12-25T14:15:00,"ECO09022739",1,1,,
1505,2009-12-25T14:30:00,"ECO09022739",2,0,,
1506,2009-12-25T14:45:00,"ECO09022739",0,0,,
1507,2009-12-25T15:00:00,"ECO09022739",1,0,,
1508,2009-12-25T15:15:00,"ECO09022739",1,2,,
1509,2009-12-25T15:30:00,"ECO09022739",0,0,,
1510,2009-12-25T15:45:00,"ECO09022739",2,1,,
1511,2009-12-25T16:00:00,"ECO09022739",1,0,,
1512,2009-12-25T16:15:00,"ECO09022739",0,1,,
1513,2009-12-25T16:30:00,"ECO09022739",3,1,,
1514,2009-12-25T16:45:00,"ECO09022739",0,0,,
1515,2009-12-25T17:00:00,"ECO09022739",2,1,,
1516,2009-12-25T17:15:00,"ECO09022739",0,0,,
1517,2009-12-25T17:30:00,"ECO09022739",0,0,,
1518,2009-12-25T17:45:00,"ECO09022739",2,0,,
1519,2009-12-25T18:00:00,"ECO09022739",0,0,,
1520,2009-12-25T18:15:00,"ECO09022739",1,0,,
1521,2009-12-25T18:30:00,"ECO09022739",0,1,,
1522,2009-12-25T18:45:00,"ECO09022739",0,0,,
1523,2009-12-25T19:00:00,"ECO09022739",0,0,,
1524,2009-12-25T19:15:00,"ECO09022739",0,0,,
1525,2009-12-25T19:30:00,"ECO09022739",1,0,,
1526,2009-12-25T19:45:00,"ECO09022739",2,0,,
1527,2009-12-25T20:00:00,"ECO09022739",0,0,,
1528,2009-12-25T20:15:00,"ECO09022739",3,0,,
1529,2009-12-25T20:30:00,"ECO09022739",0,0,,
1530,2009-12-25T20:45:00,"ECO09022739",1,0,,
1531,2009-12-25T21:00:00,"ECO09022739",3,0,,
1532,2009-12-25T21:15:00,"ECO09022739",1,0,,
1533,2009-12-25T21:30:00,"ECO09022739",0,2,,
1534,2009-12-25T21:45:00,"ECO09022739",0,0,,
1535,2009-12-25T22:00:00,"ECO09022739",0,0,,
1536,2009-12-25T22:15:00,"ECO09022739",0,0,,
1537,2009-12-25T22:30:00,"ECO09022739",0,0,,
1538,2009-12-25T22:45:00,"ECO09022739",2,0,,
1539,2009-12-25T23:00:00,"ECO09022739",0,0,,
1540,2009-12-25T23:15:00,"ECO09022739",0,1,,
1541,2009-12-25T23:30:00,"ECO09022739",2,0,,
1542,2009-12-25T23:45:00,"ECO09022739",0,0,,
1711,2009-12-19T19:30:00,"ECO09022739",0,1,,
1712,2009-12-19T19:45:00,"ECO09022739",0,2,,
1713,2009-12-19T20:00:00,"ECO09022739",0,2,,
1714,2009-12-19T20:15:00,"ECO09022739",1,1,,
1715,2009-12-19T20:30:00,"ECO09022739",2,1,,
1716,2009-12-19T20:45:00,"ECO09022739",0,2,,
1717,2009-12-19T21:00:00,"ECO09022739",1,0,,
1718,2009-12-19T21:15:00,"ECO09022739",0,0,,
1719,2009-12-19T21:30:00,"ECO09022739",0,1,,
1720,2009-12-19T21:45:00,"ECO09022739",0,0,,
1721,2009-12-19T22:00:00,"ECO09022739",1,0,,
1722,2009-12-19T22:15:00,"ECO09022739",0,0,,
1723,2009-12-19T22:30:00,"ECO09022739",0,0,,
1724,2009-12-19T22:45:00,"ECO09022739",0,0,,
1725,2009-12-19T23:00:00,"ECO09022739",1,0,,
1726,2009-12-19T23:15:00,"ECO09022739",0,0,,
1727,2009-12-19T23:30:00,"ECO09022739",0,0,,
1728,2009-12-19T23:45:00,"ECO09022739",0,1,,
1729,2009-12-20T00:00:00,"ECO09022739",0,0,,
1730,2009-12-20T00:15:00,"ECO09022739",1,0,,
1731,2009-12-20T00:30:00,"ECO09022739",0,0,,
1732,2009-12-20T00:45:00,"ECO09022739",0,0,,
1733,2009-12-20T01:00:00,"ECO09022739",0,3,,
1734,2009-12-20T01:15:00,"ECO09022739",0,0,,
1735,2009-12-20T01:30:00,"ECO09022739",0,0,,
1736,2009-12-20T01:45:00,"ECO09022739",1,0,,
1737,2009-12-20T02:00:00,"ECO09022739",0,0,,
1738,2009-12-20T02:15:00,"ECO09022739",0,0,,
1739,2009-12-20T02:30:00,"ECO09022739",0,0,,
1740,2009-12-20T02:45:00,"ECO09022739",0,0,,
1741,2009-12-20T03:00:00,"ECO09022739",0,0,,
1742,2009-12-20T03:15:00,"ECO09022739",0,0,,
1743,2009-12-20T03:30:00,"ECO09022739",0,0,,
1744,2009-12-20T03:45:00,"ECO09022739",0,0,,
1745,2009-12-20T04:00:00,"ECO09022739",0,0,,
1746,2009-12-20T04:15:00,"ECO09022739",0,0,,
1747,2009-12-20T04:30:00,"ECO09022739",0,0,,
1748,2009-12-20T04:45:00,"ECO09022739",0,0,,
1749,2009-12-20T05:00:00,"ECO09022739",0,1,,
1750,2009-12-20T05:15:00,"ECO09022739",0,0,,
1751,2009-12-20T05:30:00,"ECO09022739",0,0,,
1752,2009-12-20T05:45:00,"ECO09022739",0,0,,
1753,2009-12-20T06:00:00,"ECO09022739",0,0,,
1754,2009-12-20T06:15:00,"ECO09022739",0,0,,
1755,2009-12-20T06:30:00,"ECO09022739",0,0,,
1756,2009-12-20T06:45:00,"ECO09022739",0,0,,
1757,2009-12-20T07:00:00,"ECO09022739",0,0,,
1758,2009-12-20T07:15:00,"ECO09022739",0,0,,
1759,2009-12-20T07:30:00,"ECO09022739",1,0,,
1760,2009-12-20T07:45:00,"ECO09022739",0,0,,
1761,2009-12-20T08:00:00,"ECO09022739",0,0,,
1762,2009-12-20T08:15:00,"ECO09022739",0,0,,
1763,2009-12-20T08:30:00,"ECO09022739",2,0,,
1764,2009-12-20T08:45:00,"ECO09022739",1,0,,
1765,2009-12-20T09:00:00,"ECO09022739",1,0,,
1766,2009-12-20T09:15:00,"ECO09022739",0,1,,
1767,2009-12-20T09:30:00,"ECO09022739",1,0,,
1768,2009-12-20T09:45:00,"ECO09022739",1,0,,
1769,2009-12-20T10:00:00,"ECO09022739",1,0,,
1770,2009-12-20T10:15:00,"ECO09022739",0,0,,
1771,2009-12-20T10:30:00,"ECO09022739",1,0,,
1772,2009-12-20T10:45:00,"ECO09022739",2,0,,
1773,2009-12-20T11:00:00,"ECO09022739",0,1,,
1774,2009-12-20T11:15:00,"ECO09022739",2,0,,
1775,2009-12-20T11:30:00,"ECO09022739",3,0,,
1776,2009-12-20T11:45:00,"ECO09022739",0,0,,
1777,2009-12-20T12:00:00,"ECO09022739",0,0,,
1778,2009-12-20T12:15:00,"ECO09022739",2,1,,
1779,2009-12-20T12:30:00,"ECO09022739",0,1,,
1780,2009-12-20T12:45:00,"ECO09022739",1,1,,
1781,2009-12-20T13:00:00,"ECO09022739",1,0,,
1782,2009-12-20T13:15:00,"ECO09022739",1,0,,
1783,2009-12-20T13:30:00,"ECO09022739",2,0,,
1784,2009-12-20T13:45:00,"ECO09022739",2,3,,
1785,2009-12-20T14:00:00,"ECO09022739",2,0,,
1786,2009-12-20T14:15:00,"ECO09022739",2,0,,
1787,2009-12-20T14:30:00,"ECO09022739",2,0,,
1788,2009-12-20T14:45:00,"ECO09022739",0,0,,
1789,2009-12-20T15:00:00,"ECO09022739",0,0,,
1790,2009-12-20T15:15:00,"ECO09022739",1,0,,
1791,2009-12-20T15:30:00,"ECO09022739",0,1,,
1792,2009-12-20T15:45:00,"ECO09022739",2,0,,
1793,2009-12-20T16:00:00,"ECO09022739",2,1,,
1794,2009-12-20T16:15:00,"ECO09022739",2,1,,
1795,2009-12-20T16:30:00,"ECO09022739",1,0,,
1796,2009-12-20T16:45:00,"ECO09022739",1,1,,
1797,2009-12-20T17:00:00,"ECO09022739",1,2,,
1798,2009-12-20T17:15:00,"ECO09022739",1,0,,
1799,2009-12-20T17:30:00,"ECO09022739",1,0,,
1800,2009-12-20T17:45:00,"ECO09022739",0,1,,
1801,2009-12-20T18:00:00,"ECO09022739",0,1,,
1802,2009-12-20T18:15:00,"ECO09022739",0,1,,
1803,2009-12-20T18:30:00,"ECO09022739",1,0,,
1804,2009-12-20T18:45:00,"ECO09022739",1,3,,
1805,2009-12-20T19:00:00,"ECO09022739",0,2,,
1806,2009-12-20T19:15:00,"ECO09022739",0,0,,
1807,2009-12-20T19:30:00,"ECO09022739",0,1,,
1808,2009-12-20T19:45:00,"ECO09022739",1,0,,
1809,2009-12-20T20:00:00,"ECO09022739",1,1,,
1810,2009-12-20T20:15:00,"ECO09022739",1,0,,
1811,2009-12-20T20:30:00,"ECO09022739",3,0,,
1812,2009-12-20T20:45:00,"ECO09022739",0,0,,
1813,2009-12-20T21:00:00,"ECO09022739",0,1,,
1814,2009-12-20T21:15:00,"ECO09022739",0,1,,
1815,2009-12-20T21:30:00,"ECO09022739",0,0,,
1816,2009-12-20T21:45:00,"ECO09022739",0,0,,
1817,2009-12-20T22:00:00,"ECO09022739",0,0,,
1818,2009-12-20T22:15:00,"ECO09022739",0,0,,
1819,2009-12-20T22:30:00,"ECO09022739",1,0,,
1820,2009-12-20T22:45:00,"ECO09022739",0,1,,
1821,2009-12-20T23:00:00,"ECO09022739",1,0,,
1822,2009-12-20T23:15:00,"ECO09022739",0,0,,
1823,2009-12-20T23:30:00,"ECO09022739",1,0,,
1824,2009-12-20T23:45:00,"ECO09022739",0,0,,
1825,2009-12-21T00:00:00,"ECO09022739",1,1,,
1826,2009-12-21T00:15:00,"ECO09022739",0,0,,
1827,2009-12-21T00:30:00,"ECO09022739",0,0,,
1828,2009-12-21T00:45:00,"ECO09022739",0,0,,
1829,2009-12-21T01:00:00,"ECO09022739",0,0,,
1830,2009-12-21T01:15:00,"ECO09022739",0,0,,
1831,2009-12-21T01:30:00,"ECO09022739",0,0,,
1832,2009-12-21T01:45:00,"ECO09022739",0,0,,
1833,2009-12-21T02:00:00,"ECO09022739",0,0,,
1834,2009-12-21T02:15:00,"ECO09022739",0,0,,
1835,2009-12-21T02:30:00,"ECO09022739",0,0,,
1836,2009-12-21T02:45:00,"ECO09022739",0,0,,
1837,2009-12-21T03:00:00,"ECO09022739",0,0,,
1838,2009-12-21T03:15:00,"ECO09022739",0,0,,
1839,2009-12-21T03:30:00,"ECO09022739",0,0,,
1840,2009-12-21T03:45:00,"ECO09022739",0,0,,
1841,2009-12-21T04:00:00,"ECO09022739",0,0,,
1842,2009-12-21T04:15:00,"ECO09022739",0,0,,
1843,2009-12-21T04:30:00,"ECO09022739",0,0,,
1844,2009-12-21T04:45:00,"ECO09022739",0,0,,
1845,2009-12-21T05:00:00,"ECO09022739",0,0,,
1846,2009-12-21T05:15:00,"ECO09022739",0,0,,
1847,2009-12-21T05:30:00,"ECO09022739",0,0,,
1848,2009-12-21T05:45:00,"ECO09022739",0,0,,
1849,2009-12-21T06:00:00,"ECO09022739",0,0,,
1850,2009-12-21T06:15:00,"ECO09022739",0,0,,
1851,2009-12-21T06:30:00,"ECO09022739",0,0,,
1852,2009-12-21T06:45:00,"ECO09022739",0,0,,
1853,2009-12-21T07:00:00,"ECO09022739",0,0,,
1854,2009-12-21T07:15:00,"ECO09022739",2,0,,
1855,2009-12-21T07:30:00,"ECO09022739",2,0,,
1856,2009-12-21T07:45:00,"ECO09022739",3,0,,
1857,2009-12-21T08:00:00,"ECO09022739",3,0,,
1858,2009-12-21T08:15:00,"ECO09022739",5,0,,
1859,2009-12-21T08:30:00,"ECO09022739",1,0,,
1860,2009-12-21T08:45:00,"ECO09022739",3,0,,
1861,2009-12-21T09:00:00,"ECO09022739",2,0,,
1862,2009-12-21T09:15:00,"ECO09022739",2,1,,
1863,2009-12-21T09:30:00,"ECO09022739",5,0,,
1864,2009-12-21T09:45:00,"ECO09022739",2,0,,
1865,2009-12-21T10:00:00,"ECO09022739",1,1,,
1866,2009-12-21T10:15:00,"ECO09022739",1,0,,
1867,2009-12-21T10:30:00,"ECO09022739",4,1,,
1868,2009-12-21T10:45:00,"ECO09022739",4,0,,
1869,2009-12-21T11:00:00,"ECO09022739",3,1,,
1870,2009-12-21T11:15:00,"ECO09022739",0,0,,
1871,2009-12-21T11:30:00,"ECO09022739",0,1,,
1872,2009-12-21T11:45:00,"ECO09022739",0,0,,
1873,2009-12-21T12:00:00,"ECO09022739",1,2,,
1874,2009-12-21T12:15:00,"ECO09022739",0,0,,
1875,2009-12-21T12:30:00,"ECO09022739",1,1,,
1876,2009-12-21T12:45:00,"ECO09022739",2,1,,
1877,2009-12-21T13:00:00,"ECO09022739",0,0,,
1878,2009-12-21T13:15:00,"ECO09022739",1,0,,
1879,2009-12-21T13:30:00,"ECO09022739",0,0,,
1880,2009-12-21T13:45:00,"ECO09022739",1,0,,
1881,2009-12-21T14:00:00,"ECO09022739",1,0,,
1882,2009-12-21T14:15:00,"ECO09022739",4,0,,
1883,2009-12-21T14:30:00,"ECO09022739",0,1,,
1884,2009-12-21T14:45:00,"ECO09022739",1,1,,
1885,2009-12-21T15:00:00,"ECO09022739",2,2,,
1886,2009-12-21T15:15:00,"ECO09022739",2,1,,
1887,2009-12-21T15:30:00,"ECO09022739",0,3,,
1888,2009-12-21T15:45:00,"ECO09022739",1,1,,
1889,2009-12-21T16:00:00,"ECO09022739",2,2,,
1890,2009-12-21T16:15:00,"ECO09022739",1,0,,
1891,2009-12-21T16:30:00,"ECO09022739",2,0,,
1892,2009-12-21T16:45:00,"ECO09022739",0,2,,
1893,2009-12-21T17:00:00,"ECO09022739",1,0,,
1894,2009-12-21T17:15:00,"ECO09022739",3,3,,
1895,2009-12-21T17:30:00,"ECO09022739",0,5,,
1896,2009-12-21T17:45:00,"ECO09022739",0,1,,
1897,2009-12-21T18:00:00,"ECO09022739",1,4,,
1898,2009-12-21T18:15:00,"ECO09022739",0,2,,
1899,2009-12-21T18:30:00,"ECO09022739",0,1,,
1900,2009-12-21T18:45:00,"ECO09022739",1,0,,
1901,2009-12-21T19:00:00,"ECO09022739",2,0,,
1902,2009-12-21T19:15:00,"ECO09022739",0,5,,
1903,2009-12-11T21:15:00,"ECO09022739",1,1,,
1904,2009-12-11T21:30:00,"ECO09022739",2,1,,
1905,2009-12-11T21:45:00,"ECO09022739",0,1,,
1906,2009-12-11T22:00:00,"ECO09022739",0,1,,
1907,2009-12-11T22:15:00,"ECO09022739",0,0,,
1908,2009-12-11T22:30:00,"ECO09022739",0,1,,
1909,2009-12-11T22:45:00,"ECO09022739",2,1,,
1910,2009-12-11T23:00:00,"ECO09022739",0,2,,
1911,2009-12-11T23:15:00,"ECO09022739",0,3,,
1912,2009-12-11T23:30:00,"ECO09022739",1,0,,
1913,2009-12-11T23:45:00,"ECO09022739",0,2,,
1914,2009-12-12T00:00:00,"ECO09022739",0,0,,
1915,2009-12-12T00:15:00,"ECO09022739",0,2,,
1916,2009-12-12T00:30:00,"ECO09022739",0,3,,
1917,2009-12-12T00:45:00,"ECO09022739",0,3,,
1918,2009-12-12T01:00:00,"ECO09022739",1,0,,
1919,2009-12-12T01:15:00,"ECO09022739",0,0,,
1920,2009-12-12T01:30:00,"ECO09022739",0,1,,
1921,2009-12-12T01:45:00,"ECO09022739",0,0,,
1922,2009-12-12T02:00:00,"ECO09022739",0,1,,
1923,2009-12-12T02:15:00,"ECO09022739",1,1,,
1924,2009-12-12T02:30:00,"ECO09022739",0,2,,
1925,2009-12-12T02:45:00,"ECO09022739",0,0,,
1926,2009-12-12T03:00:00,"ECO09022739",1,0,,
1927,2009-12-12T03:15:00,"ECO09022739",0,0,,
1928,2009-12-12T03:30:00,"ECO09022739",1,3,,
1929,2009-12-12T03:45:00,"ECO09022739",0,0,,
1930,2009-12-12T04:00:00,"ECO09022739",0,0,,
1931,2009-12-12T04:15:00,"ECO09022739",0,0,,
1932,2009-12-12T04:30:00,"ECO09022739",0,0,,
1933,2009-12-12T04:45:00,"ECO09022739",0,0,,
1934,2009-12-12T05:00:00,"ECO09022739",0,0,,
1935,2009-12-12T05:15:00,"ECO09022739",0,0,,
1936,2009-12-12T05:30:00,"ECO09022739",0,2,,
1937,2009-12-12T05:45:00,"ECO09022739",0,0,,
1938,2009-12-12T06:00:00,"ECO09022739",1,0,,
1939,2009-12-12T06:15:00,"ECO09022739",0,0,,
1940,2009-12-12T06:30:00,"ECO09022739",1,0,,
1941,2009-12-12T06:45:00,"ECO09022739",0,0,,
1942,2009-12-12T07:00:00,"ECO09022739",0,0,,
1943,2009-12-12T07:15:00,"ECO09022739",1,0,,
1944,2009-12-12T07:30:00,"ECO09022739",4,0,,
1945,2009-12-12T07:45:00,"ECO09022739",0,0,,
1946,2009-12-12T08:00:00,"ECO09022739",1,0,,
1947,2009-12-12T08:15:00,"ECO09022739",0,0,,
1948,2009-12-12T08:30:00,"ECO09022739",2,0,,
1949,2009-12-12T08:45:00,"ECO09022739",1,0,,
1950,2009-12-12T09:00:00,"ECO09022739",1,1,,
1951,2009-12-12T09:15:00,"ECO09022739",1,0,,
1952,2009-12-12T09:30:00,"ECO09022739",1,1,,
1953,2009-12-12T09:45:00,"ECO09022739",5,0,,
1954,2009-12-12T10:00:00,"ECO09022739",3,0,,
1955,2009-12-12T10:15:00,"ECO09022739",2,0,,
1956,2009-12-12T10:30:00,"ECO09022739",3,1,,
1957,2009-12-12T10:45:00,"ECO09022739",1,0,,
1958,2009-12-12T11:00:00,"ECO09022739",2,0,,
1959,2009-12-12T11:15:00,"ECO09022739",3,0,,
1960,2009-12-12T11:30:00,"ECO09022739",0,0,,
1961,2009-12-12T11:45:00,"ECO09022739",0,0,,
1962,2009-12-12T12:00:00,"ECO09022739",0,1,,
1963,2009-12-12T12:15:00,"ECO09022739",2,0,,
1964,2009-12-12T12:30:00,"ECO09022739",1,0,,
1965,2009-12-12T12:45:00,"ECO09022739",2,1,,
1966,2009-12-12T13:00:00,"ECO09022739",3,1,,
1967,2009-12-12T13:15:00,"ECO09022739",1,1,,
1968,2009-12-12T13:30:00,"ECO09022739",1,0,,
1969,2009-12-12T13:45:00,"ECO09022739",3,3,,
1970,2009-12-12T14:00:00,"ECO09022739",3,2,,
1971,2009-12-12T14:15:00,"ECO09022739",1,0,,
1972,2009-12-12T14:30:00,"ECO09022739",6,0,,
1973,2009-12-12T14:45:00,"ECO09022739",4,2,,
1974,2009-12-12T15:00:00,"ECO09022739",3,1,,
1975,2009-12-12T15:15:00,"ECO09022739",3,2,,
1976,2009-12-12T15:30:00,"ECO09022739",5,3,,
1977,2009-12-12T15:45:00,"ECO09022739",5,1,,
1978,2009-12-12T16:00:00,"ECO09022739",4,2,,
1979,2009-12-12T16:15:00,"ECO09022739",2,2,,
1980,2009-12-12T16:30:00,"ECO09022739",2,2,,
1981,2009-12-12T16:45:00,"ECO09022739",4,7,,
1982,2009-12-12T17:00:00,"ECO09022739",1,3,,
1983,2009-12-12T17:15:00,"ECO09022739",3,2,,
1984,2009-12-12T17:30:00,"ECO09022739",2,2,,
1985,2009-12-12T17:45:00,"ECO09022739",2,2,,
1986,2009-12-12T18:00:00,"ECO09022739",0,3,,
1987,2009-12-12T18:15:00,"ECO09022739",2,7,,
1988,2009-12-12T18:30:00,"ECO09022739",1,2,,
1989,2009-12-12T18:45:00,"ECO09022739",0,2,,
1990,2009-12-12T19:00:00,"ECO09022739",3,0,,
1991,2009-12-12T19:15:00,"ECO09022739",3,2,,
1992,2009-12-12T19:30:00,"ECO09022739",1,2,,
1993,2009-12-12T19:45:00,"ECO09022739",1,1,,
1994,2009-12-12T20:00:00,"ECO09022739",1,0,,
1995,2009-12-12T20:15:00,"ECO09022739",2,6,,
1996,2009-12-12T20:30:00,"ECO09022739",2,0,,
1997,2009-12-12T20:45:00,"ECO09022739",1,2,,
1998,2009-12-12T21:00:00,"ECO09022739",2,0,,
1999,2009-12-12T21:15:00,"ECO09022739",1,0,,
2000,2009-12-12T21:30:00,"ECO09022739",0,0,,
2001,2009-12-12T21:45:00,"ECO09022739",0,0,,
2002,2009-12-12T22:00:00,"ECO09022739",1,1,,
2003,2009-12-12T22:15:00,"ECO09022739",0,1,,
2004,2009-12-12T22:30:00,"ECO09022739",0,2,,
2005,2009-12-12T22:45:00,"ECO09022739",1,1,,
2006,2009-12-12T23:00:00,"ECO09022739",2,0,,
2007,2009-12-12T23:15:00,"ECO09022739",0,0,,
2008,2009-12-12T23:30:00,"ECO09022739",0,0,,
2009,2009-12-12T23:45:00,"ECO09022739",1,0,,
2010,2009-12-13T00:00:00,"ECO09022739",0,1,,
2011,2009-12-13T00:15:00,"ECO09022739",0,0,,
2012,2009-12-13T00:30:00,"ECO09022739",4,0,,
2013,2009-12-13T00:45:00,"ECO09022739",0,1,,
2014,2009-12-13T01:00:00,"ECO09022739",0,2,,
2015,2009-12-13T01:15:00,"ECO09022739",0,0,,
2016,2009-12-13T01:30:00,"ECO09022739",0,1,,
2017,2009-12-13T01:45:00,"ECO09022739",0,1,,
2018,2009-12-13T02:00:00,"ECO09022739",0,0,,
2019,2009-12-13T02:15:00,"ECO09022739",0,4,,
2020,2009-12-13T02:30:00,"ECO09022739",0,0,,
2021,2009-12-13T02:45:00,"ECO09022739",0,0,,
2022,2009-12-13T03:00:00,"ECO09022739",0,0,,
2023,2009-12-13T03:15:00,"ECO09022739",0,0,,
2024,2009-12-13T03:30:00,"ECO09022739",1,0,,
2025,2009-12-13T03:45:00,"ECO09022739",0,0,,
2026,2009-12-13T04:00:00,"ECO09022739",0,0,,
2027,2009-12-13T04:15:00,"ECO09022739",0,1,,
2028,2009-12-13T04:30:00,"ECO09022739",0,0,,
2029,2009-12-13T04:45:00,"ECO09022739",0,0,,
2030,2009-12-13T05:00:00,"ECO09022739",0,1,,
2031,2009-12-13T05:15:00,"ECO09022739",0,0,,
2032,2009-12-13T05:30:00,"ECO09022739",0,0,,
2033,2009-12-13T05:45:00,"ECO09022739",0,0,,
2034,2009-12-13T06:00:00,"ECO09022739",0,0,,
2035,2009-12-13T06:15:00,"ECO09022739",0,0,,
2036,2009-12-13T06:30:00,"ECO09022739",0,0,,
2037,2009-12-13T06:45:00,"ECO09022739",0,0,,
2038,2009-12-13T07:00:00,"ECO09022739",0,0,,
2039,2009-12-13T07:15:00,"ECO09022739",2,0,,
2040,2009-12-13T07:30:00,"ECO09022739",0,0,,
2041,2009-12-13T07:45:00,"ECO09022739",0,0,,
2042,2009-12-13T08:00:00,"ECO09022739",0,0,,
2043,2009-12-13T08:15:00,"ECO09022739",0,0,,
2044,2009-12-13T08:30:00,"ECO09022739",2,1,,
2045,2009-12-13T08:45:00,"ECO09022739",0,0,,
2046,2009-12-13T09:00:00,"ECO09022739",0,0,,
2047,2009-12-13T09:15:00,"ECO09022739",1,1,,
2048,2009-12-13T09:30:00,"ECO09022739",2,0,,
2049,2009-12-13T09:45:00,"ECO09022739",1,0,,
2050,2009-12-13T10:00:00,"ECO09022739",2,0,,
2051,2009-12-13T10:15:00,"ECO09022739",0,0,,
2052,2009-12-13T10:30:00,"ECO09022739",1,0,,
2053,2009-12-13T10:45:00,"ECO09022739",1,0,,
2054,2009-12-13T11:00:00,"ECO09022739",1,0,,
2055,2009-12-13T11:15:00,"ECO09022739",5,1,,
