VOLUMEN,ANZAHL_GEBAEUDE,BAUJAHR,QUALITAET,SHAPE.AREA,SHAPE.LEN
27134,5,1980,1,9999.9500005,399.99900001500004
34088,9,1960,0.46262614,9999.950001,399.999000045
45176,20,1920,1,10000.100002,400.00200005
16238,4,2000,0.56761916,10000,400.00000004
27303,6,1920,0.32615464,9999.949999,399.999000045
20524,7,1960,0.34608263,10000,400.00000004
28470,10,2001,0.36810678,10000,400.00000004
19634,8,1920,0.44601202,10000,400.00000004
23526,11,1960,0.70113917,10000,400.00000004
15090,5,1960,0.84983433,10000.100001,400.00200003
20657,13,1960,0.92859563,10000.000001,400.00000002
15068,4,1980,1,10000,400.00000004
21231,8,1960,0.44444444,10000.050001,400.001000045
37131,11,1960,1,9999.9500005,399.99900001500004
8720,5,1960,1,10000.100001,400.00200002
46315,16,1960,0.5814315,9999.950001,399.999000045
34062,8,1980,0.68287241,10000,400.00000001
5152,4,1960,0.7816382000000001,10000.050001,400.001000045
12818,5,1960,0.6927757800000001,10000.0500005,400.001000015
70811,10,2000,0.59976557,10000.0500005,400.001000015
14075,6,1960,1,10000,400.00000001
27985,8,1990,0.50698589,10000.000001,400.00000002
21396,7,2000,0.58108992,10000.100001,400.00200002
16934,9,2001,0.45647809,10000,400.00000004
30349,13,1920,0.5568223,10000.0000005,400.00000003
15987,7,1960,0.83361481,9999.950001,399.999000045
18751,20,1960,0.88773932,9999.950001,399.999000045
11664,5,2001,0.66015089,10000,400.00000004
1884,3,1960,1,10000.1,400.00200001
19335,11,2001,0.65244375,10000.0500005,400.001000015
20983,9,1920,0.42910928,10000.0500005,400.001000015
30526,8,1960,0.65747232,10000.0500005,400.001000015
9764,6,1980,0.52324867,9999.9000005,399.99800001
12153,3,2000,0.64124085,10000.000001,400.00000002
3216,6,1960,1,10000,400.00000001
6081,6,1960,0.87995395,9999.95,399.99900001500004
23311,12,1980,0.29084981,10000.000001,400.00000002
32685,12,2001,0.42098822,10000,400
4093,4,1920,0.6994869300000001,9999.9500005,399.99900001500004
45875,6,1960,0.57831063,10000.000001,400.00000002
24115,9,1980,0.5607713,10000,400.00000001
18027,6,1920,0.35291507,9999.9500005,399.99900001500004
78253,3,2000,0.52124519,10000,400.00000001
24495,9,1980,0.53182282,9999.9500005,399.99900001500004
12702,4,1960,1,10000,400.00000001
19867,3,2000,0.8629888800000001,10000.0500005,400.001000015
22915,10,1960,1,10000,400.00000001
13350,11,1980,0.65453184,10000,400.00000001
15628,5,1960,0.73701049,9999.95,399.99900001500004
24252,12,1960,1,9999.95,399.999000005
6479,4,2001,0.46920821,10000,400.00000001
8311,16,1960,1,10000.350001,400.007000015
14353,26,1960,1,10000.000001,400.00000002
20319,10,1960,1,10000,400.00000001
11329,13,1980,0.55185806,9999.9,399.99800001
8486,3,2001,0.71670988,10000.050000000001,400.001000005
10658,4,2001,0.68493151,10000.050000000001,400.001000005
6900,3,1980,0.77985507,10000,400.00000001
15147,10,1920,0.52016901,9999.9,399.99800001
10713,4,1960,1,10000.0500005,400.001000015
21334,9,1960,1,10000,400.00000001
10664,13,1980,1,10000.050000000001,400.001000005
3092,3,2001,0.58667529,10000,400.00000001
7025,5,2001,0.61565836,10000,400
12888,12,1960,0.57099628,10000,400.00000001
8250,3,2001,0.93818182,9999.8500005,399.99700002500003
10571,10,1980,0.61734935,9999.8500005,399.99700002500003
25376,8,1960,1,9999.95,399.999000025
23404,16,2000,0.53200308,9999.95,399.999000005
4981,4,1980,1,10000.050000000001,400.001000005
10932,4,1980,0.52039883,10000.0500005,400.001000015
2591,3,1920,1,10000.000001,400.00000002
14875,9,1960,0.8147899200000001,9999.95,399.999000025
11926,9,1960,1,10000,400.00000004
13145,12,1920,0.41871434,10000,400
22711,5,2000,0.48632821,9999.95,399.999000005
13658,11,2000,0.50798067,10000.0499965,400.001000065
22761,4,2000,0.82421686,9999.900002,399.99800005
24640,5,1960,1,9999.900002,399.99800005
31315,9,1960,0.73511097,9999.950001,399.999000045
53370,7,2001,0.83886078,9999.950001,399.999000045
11907,5,1960,0.70042832,9999.95,399.999000025
16406,11,1960,0.53614531,10000.050000000001,400.001000025
2228,4,1960,1,10000.200001,400.00400002
14311,6,1960,0.56676682,9999.950001,399.999000045
36506,5,1960,0.6229113000000001,9999.8500015,399.997000045
137168,7,1980,0.94118162,9999.900001,399.99800003
3761,3,1960,1,9999.9,399.99800001
18967,17,1980,0.5857542,10000.1500015,400.003000035
1914,3,1960,1,10000.1,400.00200001
7463,5,1960,0.74541069,10000.200001,400.00400002
22912,7,1960,0.72939944,9999.8500015,399.997000045
8406,5,1960,1,10000.050001,400.001000045
27142,8,1960,1,9999.900002,399.99800005
13174,4,2001,0.68506148,10000,400.00000001
25077,6,1980,0.57140009,10000.150001,400.003000015
15853,6,1960,0.70018293,10000.149999,400.003000035
21322,13,1960,0.6123722,9999.950001,399.999000045
34524,5,1990,1,10000,400.00000001
14582,7,1960,1,10000.050000000001,400.001000025
1960,4,1960,1,10000.15,400.003000025
36280,5,1980,0.88423374,10000.1500005,400.003000015
31920,12,1960,0.53900376,9999.950001,399.999000045
19970,5,1960,1,10000.2,400.00400001
11789,3,1980,0.92501484,10000.0500005,400.001000015
25351,6,2001,0.53394343,10000,400.00000001
15472,3,2001,0.8983971000000001,10000,400.00000001
26988,3,1990,0.5829628,9999.9,399.99800001
21734,8,1980,0.55005981,10000,400.00000001
43530,5,2001,0.75143579,9999.950001,399.999000045
25360,3,1990,0.7318612,9999.950001,399.999000045
18781,7,1960,1,10000.1500005,400.003000015
27952,7,1980,1,10000.0500005,400.001000015
23630,4,1980,1,10000.100001,400.00200002
11662,3,1960,1,10000,400.00000001
14366,3,1980,0.76806348,10000.0000005,400.00000003
29645,3,2001,1,10000.1,400.00200001
22198,10,1960,1,9999.900001,399.99800003
32921,5,1960,0.64308496,10000.050000000001,400.001000015
42993,5,1990,1,10000.050000000001,400.001000025
17575,6,1960,1,10000,400.00000001
16727,23,1960,0.87086746,10000.000001,400.00000002
12225,5,1960,1,9999.9500005,399.99900001500004
19793,7,2001,0.88657606,9999.9,399.99800001
21182,4,1960,1,9999.900001,399.99800003
28660,5,1960,1,9999.850001,399.997000015
47597,9,2000,0.42874551,9999.9,399.99800001
15572,4,2001,0.92486514,9999.95,399.999000005
12670,14,1960,0.82991318,10000.0000005,400.00000003
17938,11,1920,0.74969339,9999.9500005,399.99900001500004
55388,5,2001,1,10000.1,400.00200001
21188,4,1980,0.71092128,9999.850001,399.997000015
3620,3,1960,1,9999.9500005,399.99900001500004
14894,4,1960,1,10000.000001,400.00000002
21485,6,1960,0.65650454,10000.000001,400.00000002
14490,5,1960,1,9999.900001,399.99800003
51820,3,2001,0.84947897,9999.9,399.99800001
15796,14,1960,0.5308939,9999.9,399.99800001
36640,3,1980,0.7823417,10000.0500015,400.001000035
20104,15,1960,0.38116793,9999.9500005,399.99900001500004
42751,13,1960,0.9630418000000001,10000.000001,400.00000002
11183,8,1960,1,10000.050000000001,400.001000025
23233,6,2001,0.52149959,10000,400.00000001
45731,6,1980,0.80011371,9999.95,399.99900001500004
28082,3,1980,1,10000,400.00000001
12616,6,1960,0.3703234,10000,400.00000001
45380,15,1920,0.73598502,10000.000001,400.00000002
32655,8,1920,0.9807074,10000.000001,400.00000002
81893,14,1960,0.38749344,9999.900001,399.99800002
14542,9,1960,0.67473525,9999.9,399.99800001
67315,4,2001,0.9226026900000001,9999.9500005,399.99900001500004
63862,15,1920,0.49788607,9999.900001,399.99800002
72716,22,1920,0.8329116,9999.9500005,399.99900001500004
34004,7,1980,0.48882484,10000.0500005,400.001000015
15728,17,1920,0.80544252,9999.9,399.99800001
79440,9,2001,0.90634441,10000.000001,400.00000002
66071,17,1960,0.7586233,10000.0500005,400.001000015
16869,7,1960,1,10000,400.00000001
21759,5,1960,0.68105152,9999.95,399.999000005
103666,9,1960,0.93643046,10000.000001,400.00000002
19743,6,1960,0.5188168,9999.9500005,399.99900001500004
65535,18,1920,0.53772793,10000.000001,400.00000002
6217,6,1960,0.53401962,10000,400.00000001
26886,3,1980,0.93855538,10000.050000000001,400.001000005
7985,3,1920,1,10000.0500005,400.001000015
70996,20,1920,0.34566736000000003,9999.850001,399.997000015
10026,5,1920,1,9999.9500005,399.99900001500004
41409,12,1960,0.59851723,10000,400.00000001
57746,19,1920,1,10000.0500005,400.001000015
39060,6,2000,1,9999.9500005,399.99900001500004
18665,5,1920,0.59576748,9999.9500005,399.99900001500004
83730,3,1920,1,10000,400.00000001
28309,9,1960,0.6146455200000001,9999.9500005,399.99900001500004
68872,20,1920,0.7683528900000001,10000.0500005,400.001000015
17980,5,1920,1,9999.900001,399.99800002
49028,15,1920,0.7085339,10000,400.00000001
108823,4,1920,0.83015539,10000.050000000001,400.001000015
2406,3,1920,1,9999.95,399.99900001500004
110335,3,1990,0.9102098200000001,10000,400.00000001
39501,12,1920,0.65048986,10000.100001,400.00200002
26966,9,1960,1,10000.0500005,400.001000015
9938,8,1960,0.87925136,10000,400.00000001
23890,12,1960,0.97300126,10000,400.00000001
11019,7,1960,0.92558308,9999.95,399.999000005
16638,7,1960,1,9999.9500005,399.99900001500004
26807,12,1960,0.58387735,10000,400.00000001
34070,3,1920,0.83005577,10000.000001,400.00000002
95354,20,1980,0.37769784,10000.000001,400.00000002
18090,4,1960,0.68960752,10000.000001,400.00000002
33447,8,1920,0.6983287,10000,400.00000001
23060,18,1920,0.46947095,9999.9500005,399.99900001500004
46794,12,1920,0.60941574,10000.0500005,400.001000015
53080,15,1920,0.59235117,10000.0500005,400.001000015
6377,6,1960,1,10000,400.00000001
11340,7,1960,0.72222222,10000.000001,400.00000002
67040,23,1920,0.7536396200000001,10000.0500005,400.001000015
80373,22,1920,0.70518707,10000.0500005,400.001000015
69572,15,1920,0.53867935,10000.0500005,400.001000015
53060,4,1990,1,9999.95,399.99900001500004
15075,13,1960,0.68039801,10000,400.00000001
26785,3,1980,0.59182378,10000,400.00000001
24950,5,1990,0.55631263,10000,400.00000001
62200,3,1980,0.8368167200000001,9999.9,399.99800001
52026,16,1920,0.86650905,9999.900001,399.99800002
23421,15,1960,0.48793818,10000,400.00000001
17135,7,1960,0.8540998,10000,400.00000001
18648,8,1960,1,10000,400.00000001
22983,6,1960,0.66061872,9999.9500005,399.99900001500004
23715,6,1920,0.55766393,9999.9500005,399.99900001500004
48160,5,2001,0.42151163,10000.000001,400.00000002
40263,15,1920,0.55907409,10000.0500005,400.001000015
26771,3,1990,0.79414292,10000,400.00000001
88823,15,1960,0.5014467,10000.0500005,400.001000015
28767,8,1920,0.49873119,10000.100001,400.00200002
28960,8,1960,0.66774862,10000.100001,400.00200002
25473,8,1960,1,9999.9,399.99800001
13287,6,2001,0.5328516600000001,9999.9499995,399.999000005
87970,12,1920,0.56598841,10000.1,400.002
84220,14,1920,0.44757777,10000.15,400.003000005
18588,4,1960,1,10000,400.00000001
21353,6,1960,0.49388845000000003,10000.0500005,400.001000015
22840,3,1980,1,10000.0500015,400.001000035
13872,6,1960,1,10000,400.00000002
19492,7,1960,1,10000.0500015,400.001000035
42770,7,1960,0.57283142,10000.050000000001,400.001000005
25618,9,1960,0.9055351700000001,9999.95,399.99900001500004
22020,8,1960,0.53056312,10000.0500005,400.001000015
21063,26,1960,0.9193847,10000.000001,400.00000002
23022,6,1980,0.74667709,9999.9500015,399.999000035
11972,6,1960,1,9999.900001,399.99800002
80980,3,1920,0.61533712,10000.1,400.002
76490,8,1960,0.57327755,10000.1000005,400.00200001
17410,3,1920,0.98276852,10000.0500005,400.001000015
52178,12,1920,0.66710108,10000.0500005,400.001000015
81123,23,1920,0.80046349,10000.0500005,400.001000015
32928,12,2001,0.56748056,10000,400.00000001
188657,3,2001,1,10000,400.00000001
43423,13,1960,0.64408263,9999.95,399.99900001500004
35223,9,1960,0.52658774,10000,400.00000001
24260,4,1960,1,9999.900001,399.99800002
56611,20,1920,0.8522195300000001,10000.1,400.002
22441,7,1920,0.5866939999999999,10000.100001,400.00200002
44151,10,1960,0.86161129,9999.9500005,399.99900001500004
61320,21,1920,0.60707763,10000,400.00000001
182180,3,2000,0.5930947400000001,10000.0500005,400.001000015
31519,3,1980,0.52774517,10000.0500015,400.001000035
57613,15,1920,0.84204954,10000.050000000001,400.001000015
26026,12,1960,0.50530239,9999.900001,399.99800002
28321,17,1960,0.91666961,9999.9500005,399.99900001500004
27024,10,1960,1,9999.9500005,399.99900001500004
14758,9,1920,0.77978046,10000.050001,400.001000035
34425,3,1960,0.8848220800000001,10000.000001,400.00000002
20038,8,1960,1,10000.0500015,400.001000035
80561,24,1920,0.65154355,10000.1,400.002
27262,9,1960,0.92179591,9999.9500005,399.99900001500004
83978,9,2001,0.72638072,9999.850002,399.997000035
96964,19,1920,0.92182666,10000.1,400.002
94466,25,1920,0.73085555,10000.1,400.002
49703,10,1920,0.62366457,9999.95,399.99900001500004
9125,3,1960,1,10000.0500005,400.001000015
19214,6,1960,1,10000,400.00000001
33180,9,1960,0.75858951,9999.9500015,399.999000035
60453,16,1920,0.41931749,10000.000001,400.00000002
41609,5,2001,0.97106395,9999.900001,399.99800002
49480,18,1920,0.73059822,10000.050000000001,400.001000005
46162,5,1980,0.85973311,9999.95,399.99900001500004
9946,11,1960,1,9999.9500005,399.99900001500004
85360,12,1990,0.6105904400000001,10000.0500005,400.001000015
68558,9,1960,1,10000.000001,400.00000002
46178,13,1960,0.84312876,10000.000001,400.00000002
5907,3,2001,0.78127645,10000.000001,400.00000002
30323,8,1920,0.8144972500000001,10000.1,400.002
45432,14,1980,0.41173622,10000.1,400.002
58233,19,1920,0.64109697,10000.050000000001,400.001000005
21362,9,1920,0.46741878000000003,10000.0500005,400.001000015
48159,10,1980,0.82553624,10000.0500005,400.001000015
21758,9,1960,0.66058461,10000.150001,400.003000015
20759,22,1960,1,10000,400.00000001
16918,5,1990,0.43480317,9999.900001,399.99800003
100445,12,1980,0.45478620000000003,10000.1,400.002
36912,11,1920,0.59362809,10000.1,400.002
43258,6,1990,0.63294651,10000.0500005,400.001000015
16080,10,1960,0.41075871,9999.9500005,399.99900001500004
42763,13,1960,0.71727896,10000.0500005,400.001000015
2383,3,1960,1,10000,400.00000001
10269,16,1960,0.65712338,9999.9500005,399.99900001500004
76942,18,1920,0.42915443000000003,10000.100002,400.00200005
86375,10,1980,0.32442258,10000.1,400.002
26568,3,1980,0.62914032,10000.1,400.002
43219,5,1920,0.98738981,10000.1,400.002
46863,15,1960,0.75558543,10000.1,400.002
36401,13,1920,1,10000.1,400.002
25945,11,1920,0.28248217000000003,9999.9500005,399.99900001500004
27042,12,1960,0.37530508,10000,400.00000001
46662,5,2000,0.53705371,9999.9500005,399.99900001500004
55157,11,1920,0.47056584,10000.150002,400.003000035
61328,14,1960,0.488961,10000.1000025,400.00200005
10502,6,1980,0.74062083,10000.0500005,400.001000015
22570,10,1960,1,10000.1000005,400.00200001
42518,11,2001,0.66818759,9999.9500005,399.99900001500004
68160,21,1920,0.71261737,10000.100001,400.00200002
64504,12,1960,0.88757286,10000.100001,400.00200002
72703,13,1960,0.53893237,10000.050003,400.001000065
55417,14,1920,0.9166320800000001,10000,400.00000001
20887,4,1980,0.84985876,10000,400.00000001
29536,11,1920,0.5538326100000001,10000,400.00000001
27823,10,1920,0.51489775,10000,400.00000004
9075,4,1960,1,10000,400.00000001
29587,11,1960,0.96424105,10000,400.00000001
11014,8,1960,0.77791901,10000.150001,400.003000015
20864,10,1960,0.5048888,10000.100001,400.00200002
9427,7,1960,0.5545772800000001,10000.1000005,400.00200001
4148,4,1960,1,10000.150001,400.003000015
22935,7,1960,1,10000,400.00000001
27010,4,1960,1,10000.000001,400.00000002
18438,16,1960,0.9282460100000001,10000.0500005,400.001000015
12038,9,1980,0.5638810400000001,10000.150001,400.003000015
48952,13,1960,0.80011031,9999.950001,399.999000045
23312,9,1920,1,10000,400.00000004
15684,7,1920,0.40614639,10000,400.00000004
23836,10,1920,0.75239134,10000,400.00000004
27601,7,1960,0.5373356,10000,400.00000004
21496,7,1960,1,10000.100001,400.00200002
20319,8,1960,1,10000.1000005,400.00200001
54896,16,1920,0.78051224,10000.050003,400.001000065
41905,13,1920,0.7795251200000001,9999.950001,399.999000045
13393,7,1960,0.80549541,10000,400.00000004
11913,3,1990,0.54427936,9999.900001,399.99800002
47523,10,1920,0.52223134,10000.0000005,400.00000003
13904,4,1960,0.81659954,10000,400.00000004
144479,13,1980,0.68930433,10000,400.00000004
6741,4,1960,1,10000.050001,400.001000045
20320,7,1980,0.65280512,10000.150001,400.003000015
62555,6,1920,0.7468627600000001,10000.0500015,400.001000035
15771,7,1960,0.87159977,9999.9499995,399.99900001500004
28557,6,1990,0.48121301,10000.0500005,400.001000015
11311,4,1960,0.63442666,10000.050001,400.001000045
6946,5,1960,0.53282465,10000.0500005,400.001000015
7933,3,1920,1,10000.0000005,400.00000003
44746,10,1960,0.4890046,10000.0000005,400.00000003
35349,13,1920,0.50974568,9999.900002,399.99800005
37816,9,1990,0.53405966,10000,400.00000004
18115,8,1960,0.8038642,10000,400.00000004
7831,13,1960,1,10000.150001,400.003000015
7466,14,1960,1,10000.100001,400.00200002
13858,4,1960,1,10000.000001,400.00000002
22136,10,1920,0.9046801600000001,9999.900002,399.99800005
20310,9,1960,0.9143279200000001,10000,400.00000001
30490,11,1960,0.8946539800000001,9999.850001,399.997000015
20376,5,2000,0.66696113,9999.950001,399.999000045
57244,13,1980,0.49818322000000004,10000.0000005,400.00000003
47397,14,1960,0.57792687,10000.0500015,400.001000035
23297,8,1980,0.44297549,9999.999998,400.00000005
45454,14,2001,0.53482642,10000.1000005,400.00200001
27821,7,2001,0.82347867,10000.0500005,400.001000015
38314,15,2001,0.37270971,10000.1000025,400.00200005
14859,5,1960,0.88902349,10000.0000005,400.00000003
79549,19,1920,0.49393456,10000.0000005,400.00000003
45982,14,1980,0.41820712,9999.900002,399.99800005
21154,10,1920,1,10000.0000005,400.00000003
34226,28,1920,0.67416584,9999.950001,399.999000045
18767,10,1920,0.9248681200000001,9999.9499995,399.99900001500004
20622,9,1960,0.77572495,10000,400.00000001
17520,5,1980,0.61158676,10000.000002,400.00000005
14048,5,1960,0.62884396,10000.000002,400.00000005
60229,8,1920,0.81879161,9999.950001,399.999000045
20262,4,2000,0.46624223000000004,10000.0500005,400.001000045
12496,5,1920,0.70038412,10000,400.00000004
14938,4,1980,0.55931182,10000,400.00000004
19197,8,1960,0.54815857,10000.1,400.00200004
26812,7,1920,0.61547068,10000.050001,400.001000045
6331,3,1960,1,10000,400.00000001
12255,4,1960,0.76499388,9999.950001,399.999000045
32058,12,1960,0.82803044,9999.950001,399.999000045
24958,12,1960,0.6333840900000001,9999.900002,399.99800005
39371,17,1960,0.33715171,9999.950001,399.999000035
15848,7,1920,0.51949773,9999.950001,399.999000045
8581,6,1920,0.68943014,10000,400.00000004
25634,13,1960,0.42556761,10000.050001,400.001000045
22794,10,1990,0.32719137,10000.0500005,400.001000015
10510,3,1960,1,9999.95,399.999000005
13826,4,1980,0.83972226,10000,400.00000001
15460,3,1960,0.54269082,9999.9500005,399.99900001500004
21629,14,1960,0.78570438,9999.950001,399.999000045
24176,14,1920,0.65072799,9999.950001,399.999000045
17760,7,1920,0.32038288,10000.050001,400.001000045
15780,6,1960,0.83396705,10000.1,400.00200001
15829,5,1920,0.52365911,10000.150001,400.003000015
15438,5,1960,1,9999.95,399.999000005
33268,8,1960,0.4905615,10000.050000000001,400.001000005
20693,14,1960,0.56758324,10000,400.00000001
21784,9,1920,0.47048292,10000,400.00000001
1548,3,1960,1,9999.95,399.999000005
3188,6,1960,1,10000,400.00000001
236383,3,1920,0.97337795,10000.000001,400.00000002
11288,4,2000,0.9627923500000001,10000.050001,400.001000045
30396,5,1980,0.55928412,9999.9500005,399.99900001500004
19019,7,1980,0.58998896,9999.9500005,399.99900001500004
17656,8,1960,0.51002492,10000,400.00000001
11730,3,2001,0.65336743,9999.9000005,399.99800001
24591,6,2001,0.53739173,9999.850001,399.997000015
40462,14,2001,0.66454945,9999.900001,399.99800002
11944,10,1980,0.87433021,9999.850001,399.997000015
17308,3,1960,0.82233649,10000,400
6213,5,1920,0.99034283,10000.0500005,400.001000015
4772,3,1960,0.81663873,9999.95,399.999000005
18299,6,1980,0.6270288,9999.9500005,399.99900001500004
132291,20,2001,0.7153245500000001,10000.050000000001,400.001000005
22846,6,1980,0.61363039,10000.150001,400.003000015
41099,7,2001,0.65196233,10000,400
44715,7,2001,0.65002795,10000.050000000001,400.001000005
22434,11,1960,0.47111527000000003,10000.0500005,400.001000015
8396,6,1960,0.41936636,9999.95,399.999000005
13384,4,1960,1,10000.000001,400.00000002
19685,11,1960,1,10000,400.00000001
17807,6,1980,0.4903128,9999.95,399.999000005
19201,3,1960,1,9999.95,399.999000025
33618,9,1960,1,10000.0500005,400.001000015
30293,5,1960,1,10000,400.00000001
13613,11,1980,0.52163373,10000.050000000001,400.001000015
19297,6,1960,1,10000,400.00000001
16045,12,1960,1,10000,400
3304,3,1960,1,10000,400.00000001
18104,7,1960,1,9999.95,399.999000025
28880,9,1960,1,9999.800001,399.99600004
25005,7,1960,0.63727255,10000,400.00000001
37524,6,1990,0.5885566600000001,9999.9499995,399.999000005
12366,14,1980,0.42649199,10000,400
9887,12,2001,0.75948215,9999.9500005,399.99900001500004
11116,9,1960,1,10000,400.00000001
18414,4,1960,0.51015532,9999.95,399.999000025
23258,8,1960,0.43576404,9999.9,399.99800000000005
18308,7,2001,0.37693904,10000,400
14173,10,1960,0.5056092600000001,10000.050000000001,400.001000005
51784,6,2001,0.5781901700000001,9999.95,399.999000025
16560,12,1960,0.78756039,10000,400.00000001
30210,3,1980,1,9999.95,399.999000005
17896,4,1990,0.48200715,9999.900002,399.99800005
10805,5,1960,1,9999.900002,399.99800005
11864,10,1960,0.93358058,9999.900002,399.99800005
21581,9,1960,1,9999.9000015,399.99800007
24192,17,1920,0.56225198,9999.950001,399.999000045
22969,4,1980,0.86486133,9999.950001,399.999000045
49534,11,2000,0.42122582000000003,9999.950001,399.999000045
43679,6,2001,0.68911834,9999.950001,399.999000045
58828,7,1980,0.51786564,9999.9500015,399.999000035
9690,6,1960,1,9999.850001,399.997000015
30000,8,1960,1,10000.0000005,400.00000003
37540,4,1980,1,10000.150001,400.003000015
7375,3,1960,1,10000.150001,400.003000015
47021,8,2000,0.43072244,10000.150001,400.003000015
13038,3,2001,0.58559595,9999.95,399.99900001500004
26850,8,2001,0.55437616,9999.950001,399.999000045
22625,9,1960,0.70563536,9999.900002,399.99800005
20880,8,1960,0.76340996,9999.950001,399.999000045
34883,11,1960,0.6579709300000001,10000.000002,400.00000005
58387,9,1960,0.76861288,9999.8500015,399.997000045
39120,6,1980,0.96242331,9999.900002,399.99800005
87964,3,1980,0.95107089,10000,400.00000001
12853,9,1990,0.48035478000000004,10000.100001,400.00200003
25132,16,1960,0.84617221,10000.150001,400.003000015
6713,14,1960,1,9999.900001,399.99800002
23500,6,1960,1,9999.950001,399.999000045
22566,9,1960,0.72037579,10000,400.00000001
42831,9,1960,0.52660456,9999.95,399.999000025
68706,8,1980,0.60140308,9999.9,399.99800001
12177,17,1960,0.90013961,10000.1500005,400.003000015
24144,7,1980,0.4833499,9999.900002,399.99800005
24660,3,1990,0.5790754300000001,10000.0000005,400.00000003
22471,11,1960,1,10000.050000000001,400.001000025
15259,10,2001,0.53312799,10000.200001,400.00400002
20579,11,1960,0.96948345,10000.1,400.00200003
28939,7,1960,1,10000.1,400.00200001
13190,8,1960,0.77141774,10000.150001,400.003000015
10417,12,1960,0.93184218,10000.0000005,400.00000003
19743,9,1960,1,10000.1500005,400.003000015
31310,4,1960,1,9999.950001,399.999000045
21084,3,1920,1,10000,400.00000004
12573,10,1960,0.92507755,10000.000001,400.00000002
29710,5,1980,0.50151464,10000.1500005,400.003000015
32692,5,1980,0.98495045,10000.0999995,400.00200001
29832,7,1960,0.58333333,10000.1500005,400.003000015
11122,5,1960,1,10000.1500005,400.003000015
83790,3,2001,0.87564148,9999.950001,399.999000045
35400,5,2001,0.69372881,10000,400.00000001
26569,6,1980,0.64304264,9999.95,399.999000005
10017,3,1980,1,9999.999999,400
36700,3,2001,0.48201635000000004,9999.9500005,399.99900001500004
41120,5,2000,0.6775291800000001,10000.1,400.00200003
45968,4,1980,1,9999.9500005,399.99900001500004
42743,9,1960,0.8420794,10000.149999,400.003000025
28864,8,1960,1,10000.1500005,400.003000015
17662,23,1960,1,9999.900002,399.99800005
69762,4,2000,0.82328488,9999.9,399.99800001
8700,6,1960,0.63505747,10000,400.00000001
15809,25,1960,1,10000,400.00000004
9828,3,2000,0.47262922,9999.95,399.99900001500004
16166,5,1960,0.59000371,10000.0000005,400.00000003
35070,5,1980,0.82492159,9999.9500005,399.99900001500004
13754,5,1960,0.65973535,9999.9500005,399.99900001500004
8042,5,1960,1,9999.950001,399.999000045
18815,6,1960,0.46558597,9999.95,399.99900001500004
36555,7,2001,0.96881412,10000.000001,400.00000002
43562,7,1980,0.8050594600000001,9999.9500005,399.99900001500004
12220,4,1960,1,9999.850001,399.997000015
8629,5,1960,0.57642832,10000,400.00000001
20659,14,1960,0.6360424,9999.9,399.99800001
15533,5,2001,0.88971866,9999.9,399.99800001
16224,4,1980,0.7840236700000001,9999.9500005,399.99900001500004
10056,15,1960,0.67879873,9999.95,399.999000025
11450,14,1960,0.80349345,10000,400.00000001
16198,4,2001,0.45931596,10000.0000005,400.00000003
22220,10,1960,1,9999.9500005,399.99900001500004
16725,12,1960,0.64484305,9999.95,399.99900001500004
10556,8,1960,1,9999.9500005,399.99900001500004
5361,3,2001,0.75937325,10000.0000005,400.00000003
12223,5,2000,0.4180643,10000,400.00000001
10190,3,2001,0.7703631,10000.1,400.00200001
31490,8,1960,1,10000,400.00000001
20435,4,1960,1,10000.000001,400.00000002
32374,4,1980,0.60449744,10000,400.00000001
4550,8,1960,0.6021978,10000.1,400.00200001
19620,6,1960,1,9999.9500005,399.99900001500004
47000,5,2000,0.9308510600000001,10000.000001,400.00000002
28885,8,2000,0.54457331,9999.9500005,399.99900001500004
19690,6,1960,0.50177755,10000.000001,400.00000002
48467,12,1960,0.66080013,9999.900001,399.99800002
67444,19,1960,0.60206987,9999.9500005,399.99900001500004
24880,3,1990,0.5779742800000001,10000.100001,400.00200002
6345,14,1960,1,10000.0500005,400.001000015
25991,18,1960,0.7729983500000001,10000.0500005,400.001000015
25982,11,1960,0.54045108,9999.900001,399.99800002
18722,13,1960,1,10000.0000005,400.00000003
34101,6,1980,0.82414005,9999.9500005,399.99900001500004
26411,5,1960,1,9999.9500005,399.99900001500004
54885,6,1980,1,10000.050000000001,400.001000015
9297,4,2001,0.86640852,10000.0500015,400.001000035
3884,3,1980,0.6915551,10000.000001,400.00000002
17943,7,1960,0.54171543,9999.9500005,399.99900001500004
52172,20,1960,0.57492525,9999.9500005,399.99900001500004
49594,7,2000,0.64834456,10000,400.00000001
21393,11,1960,0.76127705,10000,400.00000001
44784,11,2001,0.71599232,10000.050000000001,400.001000005
15274,5,1960,1,9999.9500005,399.99900001500004
35310,17,1960,0.5269612,9999.9500005,399.99900001500004
11815,4,1920,1,10000.000001,400.00000002
83366,17,1920,0.48498189,9999.9500005,399.99900001500004
15491,12,1960,1,9999.95,399.999000005
12912,7,1960,0.7351301100000001,9999.95,399.999000005
23049,6,1960,1,10000,400.00000001
19892,13,1920,0.58013272,9999.850001,399.997000015
18432,12,1960,0.56922743,9999.9500005,399.99900001500004
17255,3,1920,1,9999.850001,399.997000015
55809,18,1960,0.57517605,9999.9500005,399.99900001500004
58300,3,1960,0.83653516,10000.000001,400.00000002
19213,3,1960,0.65445271,9999.9500005,399.99900001500004
34477,9,1920,0.80250602,9999.95,399.99900001500004
